freq_hz,V6,V8,inline-4,inline-6,single-cylinder
2077.9541015625,0.5261182984333851,0.43244191974216767,0.3912341621544438,0.4730579977956489,0.28244070340467303
2088.720703125,0.5230088356581543,0.43102012588731037,0.39164754485838355,0.4715982848825775,0.2816462148155479
2099.4873046875,0.5198723231690394,0.42958116734898383,0.3920339880901558,0.4701278727979517,0.2808423138468625
2110.25390625,0.5167076702517718,0.4281246636292787,0.3923933919506055,0.46864623864992866,0.28002874125934907
2121.0205078125,0.5135138407277944,0.42665057245064913,0.39272595623804285,0.4671534226609579,0.2792053175796689
2131.787109375,0.510289525739984,0.4251582596499132,0.3930312147564105,0.4656488617167473,0.2783717038026253
2142.5537109375,0.5070337981812121,0.423647598394434,0.39330900100711647,0.4641325960397459,0.2775277204548794
2153.3203125,0.5042159378659345,0.42212936945831203,0.3934326095617343,0.4630667413517107,0.2765564107438005
2164.0869140625,0.5016042770833077,0.4205905936350818,0.3934679405629332,0.4622171225519311,0.2755199123276727
2174.853515625,0.4989738014795321,0.4190242105746456,0.3934755661984413,0.4613612692724861,0.27447487895719763
2185.6201171875,0.4963241838403263,0.4174303048320952,0.3934558194654437,0.46049950329297173,0.273421091276072
2196.38671875,0.49365515148712336,0.41580879185233893,0.39340893346196787,0.4596319452807362,0.2723585293428139
