frequency_hz,V6,V8,inline-4,inline-6,single-cylinder
5717.0654296875,-24.23749287882044,-26.816257454298697,-26.901938797394294,-28.456269703811024,-27.611714064119017
5727.83203125,-24.272639336681333,-26.881810466211345,-26.946582281766585,-28.480867070812568,-27.637597787899956
5738.5986328125,-24.354180985527453,-26.905541818788276,-26.954686461735136,-28.54940176351297,-27.69424351397699
5749.365234375,-24.4491733322694,-26.94777115368988,-27.000955522837653,-28.628492954375965,-27.70309625670928
5760.1318359375,-24.485637901290882,-27.00227216622114,-27.03659990485587,-28.67501007049211,-27.728092659966332
5770.8984375,-24.52396774073804,-27.043266041768092,-27.100688867978906,-28.71320813894998,-27.788072835454457
5781.6650390625,-24.571035497460375,-27.097058989413906,-27.132000674897814,-28.734236922677063,-27.806630017456666
5792.431640625,-24.639644976362327,-27.173150331841548,-27.195852777100388,-28.78885980167909,-27.82855450903183
5803.1982421875,-24.695082040057986,-27.20978307332333,-27.239369867879475,-28.83768640655169,-27.86268691770213
5813.96484375,-24.76923523874856,-27.223762688165753,-27.29353782231034,-28.884315839368725,-27.89147615855365
5824.7314453125,-24.83807716749453,-27.24259285033871,-27.380609234719632,-28.948792031868106,-27.929514720649355
5835.498046875,-24.864526542073715,-27.295612773858434,-27.46655465609307,-28.96098012914604,-27.943167261286813
5846.2646484375,-24.893179744448634,-27.320014436497388,-27.566503343779132,-28.953354997139563,-28.01403471162365
5857.03125,-24.935347594270798,-27.35657535899704,-27.642648836775294,-28.992149579019998,-28.056188175821834
5867.7978515625,-25.003056771924804,-27.39429137819558,-27.709153844179237,-29.008818662574267,-28.111597461735506
5878.564453125,-25.0584785052943,-27.43327412407227,-27.76397166061479,-29.08778014890655,-28.15666830381462
5889.3310546875,-25.098898903681565,-27.439433725584898,-27.83183683330722,-29.08622065453304,-28.180959443479825
5900.09765625,-25.157711065562655,-27.507144180455896,-27.92291775837729,-29.148885286484973,-28.21101730823167
5910.8642578125,-25.185847705476988,-27.562670482671887,-27.973905712192625,-29.186519819638292,-28.226108335475207
5921.630859375,-25.251216780710134,-27.64256762020495,-28.032798329302345,-29.19610953138342,-28.26718699701708
5932.3974609375,-25.312797235872353,-27.677036055016345,-28.06292012802792,-29.262461746804394,-28.335645620381445
5943.1640625,-25.37952324580118,-27.75770723181994,-28.10015588928332,-29.297693718564243,-28.36926340341292
5953.9306640625,-25.43294304784583,-27.789494874334743,-28.15818065829722,-29.32646705832201,-28.41164661746181
5964.697265625,-25.454868904231304,-27.866935347974827,-28.226791624690485,-29.385935749234886,-28.437658960024045
5975.4638671875,-25.51655915586524,-27.9172859096226,-28.282311924765146,-29.418006665164455,-28.470958908506773
5986.23046875,-25.56681318366026,-27.985359189594874,-28.34218275395953,-29.493234366310293,-28.50702169447256
5996.9970703125,-25.618925930921392,-27.99873482307977,-28.376422241859665,-29.515232853039095,-28.527494989485536
6007.763671875,-25.65773759493579,-28.043196617209773,-28.466861051370124,-29.52548722800419,-28.56593192208633
6018.5302734375,-25.688656275184936,-28.0854847833889,-28.487280436398965,-29.59884026605687,-28.60078275045203
6029.296875,-25.75653588047267,-28.124302583134437,-28.58546985847921,-29.59887588480411,-28.60166519791512
6040.0634765625,-25.774904598713956,-28.181156547387456,-28.65495299490808,-29.687553671104293,-28.629988391775104
6050.830078125,-25.859977441941933,-28.25076292677359,-28.720348194840135,-29.71855285945855,-28.668556577779764
6061.5966796875,-25.937875687630154,-28.28983478262784,-28.793595055855885,-29.75658442634309,-28.679589064044794
6072.36328125,-25.993028244330425,-28.34753481135856,-28.87112252443546,-29.79636348716287,-28.708110656513657
6083.1298828125,-26.03754521978539,-28.408701065340683,-28.939214950454776,-29.849473395412872,-28.726130319337766
6093.896484375,-26.088664588204626,-28.485215861524892,-29.005225390318884,-29.923548931231164,-28.79938802714576
6104.6630859375,-26.140134143365508,-28.548323165594915,-29.092362312908243,-29.981737104804328,-28.86432068785807
6115.4296875,-26.21309292807311,-28.591876116371896,-29.199241093843156,-30.02458619967507,-28.93140670246017
6126.1962890625,-26.245246506110167,-28.678701293001264,-29.243733022882086,-30.097871578338772,-28.981523307922945
6136.962890625,-26.337379701277612,-28.724218126629594,-29.305152396563543,-30.122444121110366,-29.065782029424724
6147.7294921875,-26.40285344341574,-28.796684771703557,-29.399767854392067,-30.19300289115985,-29.13561920165918
6158.49609375,-26.454726386831304,-28.848805193737128,-29.469573709002816,-30.268027513558593,-29.204901746327508
6169.2626953125,-26.508626695137,-28.896608942475755,-29.522302275394694,-30.31210744801879,-29.24342559576822
6180.029296875,-26.533856282479867,-28.945878978534378,-29.609764229379092,-30.34591475352432,-29.303901282163924
6190.7958984375,-26.586899854081278,-28.989668851063676,-29.690864218027016,-30.405784131881212,-29.33436934345715
6201.5625,-26.677852978432252,-29.003932736770118,-29.736992196030286,-30.459276378732582,-29.37212327872025
6212.3291015625,-26.782984016072113,-29.071355309869123,-29.803686335613243,-30.51794255912814,-29.402708392092126
6223.095703125,-26.85175956820594,-29.094855313151797,-29.882353654744456,-30.57680387353075,-29.45840788498759
6233.8623046875,-26.88239386921068,-29.17628861646815,-29.956837068160944,-30.632645709185663,-29.45729094605206
6244.62890625,-26.924563508423244,-29.22154422775907,-30.00827891704195,-30.708440269512202,-29.47032828681597
6255.3955078125,-26.971833017517618,-29.305445859195718,-30.082952014178836,-30.76370831662163,-29.484888914508264
6266.162109375,-27.01549164327329,-29.373301914614025,-30.161256552460078,-30.81730447779724,-29.535303732242607
6276.9287109375,-27.105745429248007,-29.434215688718254,-30.2221189148028,-30.878457632909832,-29.57570597533547
6287.6953125,-27.142363729375727,-29.52951130996848,-30.286831514630116,-30.913980559869795,-29.60832947583784
6298.4619140625,-27.17507335698025,-29.607412848083523,-30.34653910536185,-30.971468214038662,-29.653078247351093
6309.228515625,-27.149156996559114,-29.69053186432055,-30.436198993860984,-31.025500297692876,-29.6931244656632
6319.9951171875,-27.20231700557804,-29.766893462328124,-30.530502222201065,-31.068903903115288,-29.730325711075427
6330.76171875,-27.247884361880285,-29.844173016404937,-30.602223494177338,-31.16099405140003,-29.774288734211613
6341.5283203125,-27.28913392822106,-29.88207374120231,-30.65067897084175,-31.196454951306258,-29.797775202442818
6352.294921875,-27.336476321439097,-29.926448938858496,-30.681509785048675,-31.248266432621772,-29.84823212246117
6363.0615234375,-27.378683267893617,-29.995063601448862,-30.754024157439567,-31.313993348453177,-29.889403348446088
6373.828125,-27.432338051088863,-30.086717325123587,-30.8131415850277,-31.368868438906215,-29.932973522726954
6384.5947265625,-27.462830081987555,-30.140136679147176,-30.877291856441484,-31.43721823938456,-29.989774243483918
6395.361328125,-27.531273125366763,-30.24728576212219,-30.965274234010213,-31.491022159609773,-30.057555755846067
6406.1279296875,-27.610552683013747,-30.27602122566036,-31.001174733076347,-31.536181922077528,-30.06795064183117
6416.89453125,-27.672914679927715,-30.334066066861205,-31.075163944995502,-31.614335936610722,-30.126757203513616
6427.6611328125,-27.751045488610803,-30.368580558426114,-31.145456868001194,-31.62019747933734,-30.127222654120775
6438.427734375,-27.810087838753955,-30.44413762288809,-31.236235321898786,-31.68383022227758,-30.19971438995477
6449.1943359375,-27.89594356810342,-30.49841123172319,-31.34188463652917,-31.724391690325493,-30.222131062401093
6459.9609375,-27.967741670972597,-30.54546193354303,-31.431225742250952,-31.76972140305743,-30.282198783487917
6470.7275390625,-28.051455116611404,-30.59070863158347,-31.53831417257237,-31.823347151884978,-30.327430314122427
6481.494140625,-28.16780330815506,-30.64935930255523,-31.64237308977694,-31.864399722740753,-30.392902274943655
6492.2607421875,-28.243332570920288,-30.673651592982097,-31.710617640890852,-31.909204638522287,-30.38904638808325
6503.02734375,-28.289613683792112,-30.755515981771346,-31.79412204555812,-31.95629111112886,-30.437414137609203
6513.7939453125,-28.372469120153692,-30.818003767173373,-31.848067523530055,-31.98550482696476,-30.45460739906796
6524.560546875,-28.41084170541371,-30.873906313196215,-31.922845033873408,-32.046195405544275,-30.52880607030122
6535.3271484375,-28.462547367099152,-30.955964623241933,-31.997539338500857,-32.119665879807286,-30.545883583604997
6546.09375,-28.492883200558428,-31.01916369951691,-32.05216424371277,-32.16708898305855,-30.613165007383817
6556.8603515625,-28.520723488682407,-31.068044162673687,-32.088625700451225,-32.22473283712701,-30.666858990605725
6567.626953125,-28.531914448397245,-31.110942598374102,-32.14114064999694,-32.27654064834816,-30.70334941711571
6578.3935546875,-28.532225303023303,-31.15955820960246,-32.1771215619781,-32.32844854426598,-30.725311212056763
6589.16015625,-28.53472331070728,-31.23231112605285,-32.23963740141279,-32.38436532902113,-30.76430021266788
6599.9267578125,-28.589629444558494,-31.279251433688643,-32.27396794356431,-32.43754838065294,-30.799428351882277
6610.693359375,-28.586920068963817,-31.318663010582632,-32.309992313987436,-32.494948131701804,-30.831867445073225
6621.4599609375,-28.606191081406262,-31.35378805389257,-32.36126045823195,-32.54048170839407,-30.881185856743702
6632.2265625,-28.62532692043014,-31.407038396546852,-32.38364211068223,-32.5563653374725,-30.937172825151833
6642.9931640625,-28.695450236546687,-31.467658443679394,-32.41451951120309,-32.584434158959,-30.990420566151453
6653.759765625,-28.747594263307633,-31.555651402886248,-32.47727058157545,-32.62195556189353,-31.003515018603082
6664.5263671875,-28.8018677684421,-31.604739696621806,-32.515431504459855,-32.67671517911575,-31.034428699695116
6675.29296875,-28.85834870475623,-31.65028825764677,-32.57184126695104,-32.731728340759,-31.069701130483786
6686.0595703125,-28.90565307003853,-31.71073097928003,-32.651048497092134,-32.76368913122349,-31.087277522357827
6696.826171875,-28.926099574994456,-31.76082515041471,-32.73388593982227,-32.82327710505643,-31.151980528233267
6707.5927734375,-28.96545198788691,-31.84073434874675,-32.79468760139897,-32.87128470289905,-31.189962775875482
6718.359375,-29.017645165761298,-31.886532967206293,-32.846691483195876,-32.92250235792007,-31.19449943738989
6729.1259765625,-29.075524196976414,-31.921041273168946,-32.91917983336288,-32.95613011977157,-31.229620184090518
6739.892578125,-29.070591791863137,-31.952955873778016,-33.01158898269131,-33.02010037713922,-31.258245715990714
6750.6591796875,-29.0888947396548,-31.997315155148137,-33.1028444752896,-33.05771192330218,-31.283490859694865
6761.42578125,-29.117620756011558,-32.0594611524792,-33.16033641849788,-33.11423976695343,-31.336551728954007
6772.1923828125,-29.13715045835063,-32.13355603199796,-33.21317777057543,-33.161000515996726,-31.344458945276447
6782.958984375,-29.224813059502637,-32.21194719640611,-33.247913766717666,-33.23484633395569,-31.41443794330899
6793.7255859375,-29.278919194797002,-32.28529732213813,-33.31721210135655,-33.30301371275084,-31.44527972403472
6804.4921875,-29.362919499943427,-32.34244654584703,-33.396915578802556,-33.36793929203632,-31.474882077171834
6815.2587890625,-29.419964460977905,-32.4263006685463,-33.49425858356806,-33.44676935343275,-31.542296739651732
6826.025390625,-29.49212368565582,-32.534081216814066,-33.57586231415428,-33.518449906890375,-31.553112884173327
6836.7919921875,-29.57325624302912,-32.599923670755,-33.615850359776694,-33.57208132838622,-31.59303906577063
6847.55859375,-29.634637119066607,-32.66677528883068,-33.65965803770532,-33.642837069803896,-31.62832931470815
6858.3251953125,-29.711510289862396,-32.71943321396242,-33.7053325856419,-33.70915221371057,-31.66309296052438
6869.091796875,-29.797605140705347,-32.778340363987745,-33.773341665978705,-33.76625392220557,-31.730019987600492
6879.8583984375,-29.79116456765018,-32.816262941817264,-33.865911261522506,-33.80307798788614,-31.78100859596029
6890.625,-29.834806368870904,-32.8702560031349,-33.912117323436846,-33.82655428323279,-31.809047536378085
6901.3916015625,-29.851857822679797,-32.911974001568375,-33.99999762604153,-33.869703733287125,-31.870176053982387
6912.158203125,-29.87456689403203,-32.96138658347869,-34.022043608192284,-33.87989633189792,-31.89335770454166
6922.9248046875,-29.886861987224027,-32.97066152279687,-34.04176353145924,-33.92137105398544,-31.93994795836463
6933.69140625,-29.924182310887307,-33.01069794253094,-34.0722970813428,-33.95470856920222,-31.949930351021298
6944.4580078125,-29.938860488600586,-33.05865183783732,-34.142657315974034,-34.02637650534364,-31.95085939005487
6955.224609375,-29.950302719040234,-33.086362914244845,-34.19154005531145,-34.050149757164114,-31.969819645423012
6965.9912109375,-29.983270794406284,-33.13029802270879,-34.23567275963923,-34.07793405830555,-32.01038631905846
6976.7578125,-30.00203363469412,-33.15291238713336,-34.26692529677413,-34.108535841581336,-32.00126678255787
6987.5244140625,-30.050136932559106,-33.191883585227686,-34.28978698828906,-34.15018308206498,-32.041225158190194
6998.291015625,-30.056038233539677,-33.220192738379744,-34.2763185508498,-34.15817070859366,-32.084008091784405
7009.0576171875,-30.108093286814455,-33.2567872202246,-34.29786635658567,-34.22638167507134,-32.12955470552508
7019.82421875,-30.120209425396144,-33.289432689864505,-34.35488943106463,-34.27730373225431,-32.186736313569284
7030.5908203125,-30.127543846939187,-33.37129111015756,-34.39462699556461,-34.34905176952067,-32.193047612120665
7041.357421875,-30.19466656465162,-33.40475738753747,-34.42411239833108,-34.3301569623838,-32.24033892444466
7052.1240234375,-30.214605909179568,-33.480944515210744,-34.474033556999814,-34.35772606629848,-32.261572029059586
7062.890625,-30.26674783592259,-33.51719189506952,-34.493445323292256,-34.38711513668443,-32.274737046403
7073.6572265625,-30.30919660270214,-33.56143987816617,-34.482219631597516,-34.455901386777434,-32.28519944726338
7084.423828125,-30.307771421272804,-33.61116382911194,-34.497174261308146,-34.496318051000316,-32.30537974400589
7095.1904296875,-30.329120951097483,-33.67184689899506,-34.529429568698035,-34.562699816183326,-32.298895265904584
7105.95703125,-30.37975570616773,-33.71627909215768,-34.58659627125702,-34.5789220866716,-32.28191027412645
7116.7236328125,-30.422876619236877,-33.772690579199526,-34.611794074140114,-34.58526837979914,-32.31020835489383
7127.490234375,-30.45119477361581,-33.802188177856486,-34.67664276694867,-34.63301872654,-32.387364582667026
7138.2568359375,-30.50725188471887,-33.84849812917327,-34.70609968477689,-34.68973532250657,-32.42625908099228
7149.0234375,-30.552609439414976,-33.894298632549265,-34.71814470921605,-34.75921262930196,-32.4724271350185
7159.7900390625,-30.582578877057802,-33.935257397544405,-34.77393027338193,-34.804245678997766,-32.49273951775271
7170.556640625,-30.633297800831013,-33.992200310882616,-34.8088698348257,-34.85677383669573,-32.56484447091957
7181.3232421875,-30.672063941318942,-34.03121537612015,-34.90007625280839,-34.87877205654353,-32.5835471591943
7192.08984375,-30.739203051562615,-34.09686122661418,-34.95462400946937,-34.930034173409794,-32.613993740401526
7202.8564453125,-30.768028174456273,-34.132950332009955,-34.979328200643124,-34.965486072059434,-32.66544925194547
7213.623046875,-30.814314730661057,-34.1744209191866,-35.02436425393752,-35.032445352841535,-32.66329179015516
7224.3896484375,-30.85872246630465,-34.187303220328296,-35.058113453100496,-35.050459205939504,-32.66874715328389
7235.15625,-30.874673147280387,-34.24674885430752,-35.04914160434342,-35.11371852545644,-32.67481211641053
7245.9228515625,-30.90264247918886,-34.269291197581815,-35.09397686613682,-35.12262007338091,-32.683681774668436
7256.689453125,-30.90916908193135,-34.35476577507655,-35.09125560435113,-35.15516145877003,-32.71684682595034
7267.4560546875,-30.95920500883177,-34.36419461923721,-35.15936109447751,-35.16846557159186,-32.67685480704973
7278.22265625,-31.005381432998345,-34.422944501075975,-35.138325630792856,-35.239135790137404,-32.704703569765904
7288.9892578125,-31.042738465823252,-34.4538290740542,-35.152408798530935,-35.28950781179959,-32.71679678217032
7299.755859375,-31.07670698511484,-34.52848826467295,-35.18741231187463,-35.327706860821415,-32.73234581378433
7310.5224609375,-31.065324553204597,-34.56007915616906,-35.23092204207646,-35.3673779897421,-32.724990190763556
7321.2890625,-31.138847159104422,-34.611694406128976,-35.22458152016983,-35.386756929192096,-32.73381784586208
7332.0556640625,-31.11978914838472,-34.629366402975386,-35.309498385680946,-35.406740943858395,-32.76982576484223
7342.822265625,-31.147696168316017,-34.66112929407753,-35.31016682058472,-35.41438575106749,-32.775891300542206
7353.5888671875,-31.146415579792016,-34.641974507956554,-35.340694639917615,-35.467144358313575,-32.73863055598512
7364.35546875,-31.177033637538766,-34.67146239813858,-35.31992982678339,-35.475847865576846,-32.78191723807784
7375.1220703125,-31.187698755712066,-34.679385322765214,-35.3783663843729,-35.540368923953665,-32.76260393002817
7385.888671875,-31.227334808375957,-34.700512525578986,-35.42217588936557,-35.51131159469778,-32.77561474758486
7396.6552734375,-31.228587232037036,-34.72849917322562,-35.43497050405665,-35.57993377041749,-32.768559087272116
7407.421875,-31.282846335261134,-34.77039445729804,-35.41471491822524,-35.5651149620339,-32.79823491179865
7418.1884765625,-31.260014332217928,-34.802719307940635,-35.456745971101704,-35.62434497530124,-32.81224361629953
7428.955078125,-31.320021873355447,-34.85068007540573,-35.448714476448686,-35.632115702501586,-32.82881198415439
7439.7216796875,-31.358103479346713,-34.887424024122026,-35.507709524179326,-35.70793087797189,-32.85319990839472
7450.48828125,-31.395853407745147,-34.895880984335804,-35.52368284228778,-35.70486417128237,-32.91588387729128
7461.2548828125,-31.398960421937456,-34.96264459134867,-35.54864191305686,-35.76166117207805,-32.951429657474485
7472.021484375,-31.429280483711285,-34.99693848950963,-35.560622313336,-35.73670860617661,-32.979662094029564
7482.7880859375,-31.420317122995993,-35.019234641430764,-35.54841960570969,-35.812852692497394,-32.980619603793166
7493.5546875,-31.464604294698916,-35.02398436043836,-35.53901091430939,-35.841119564208874,-33.03159346460132
7504.3212890625,-31.489810577678202,-35.06214392468311,-35.594774464049515,-35.907835608355356,-33.06036440950095
7515.087890625,-31.570830005704426,-35.10140333379094,-35.61218642612567,-35.90021104879369,-33.072987689611836
7525.8544921875,-31.57670182657334,-35.12988656570235,-35.6164247340852,-35.92998823308793,-33.10890498099342
7536.62109375,-31.610866582818847,-35.178660441941425,-35.613573009662936,-35.943555004809056,-33.14977390308753
7547.3876953125,-31.655358299607467,-35.26236286350578,-35.64464611714028,-35.99356037935519,-33.16444886317691
7558.154296875,-31.669165644542293,-35.28008398397851,-35.641867282973855,-36.02829667819002,-33.185825748357125
7568.9208984375,-31.70535941449334,-35.31659771367539,-35.67003218120629,-36.05517506887011,-33.22010043977562
7579.6875,-31.764614265466225,-35.38336227575221,-35.66164185503159,-36.073091587310145,-33.228453578666354
7590.4541015625,-31.76411920228095,-35.42209218342099,-35.712430174987546,-36.05886923429275,-33.22017246841753
7601.220703125,-31.803134290345536,-35.42272927489321,-35.682383187898616,-36.10574909563204,-33.2230277494189
7611.9873046875,-31.795036592178466,-35.46725219329189,-35.68313451338351,-36.13759960524718,-33.24992758764582
7622.75390625,-31.82958090185495,-35.479655928449375,-35.690227492648,-36.17305316731001,-33.23260157819994
7633.5205078125,-31.843713559087025,-35.511853906876865,-35.71932857086299,-36.20530329561092,-33.2311447675706
7644.287109375,-31.866978155837042,-35.51686890667161,-35.72360005805478,-36.22180657750211,-33.20616202764531
7655.0537109375,-31.88321523985464,-35.55836159168884,-35.75264830603678,-36.234463787751636,-33.230558104391115
7665.8203125,-31.928693361333313,-35.56322331909657,-35.67394726544919,-36.26082869973632,-33.24256498515608
7676.5869140625,-31.94365170473527,-35.56749692042055,-35.676958864145455,-36.269794806134755,-33.27297031433165
7687.353515625,-31.969622035077716,-35.58677541086374,-35.62409939114283,-36.30755928354386,-33.29894223811884
7698.1201171875,-32.033913248114835,-35.63744560038547,-35.636059460039924,-36.298716858447726,-33.29383226480729
7708.88671875,-32.05815069205333,-35.62903073454865,-35.63914009206294,-36.323360160827036,-33.27851160142761
7719.6533203125,-32.09284751657654,-35.69458071649111,-35.64905881065131,-36.3657926241579,-33.30084376288854
7730.419921875,-32.12332829688493,-35.686813829705876,-35.662652337721454,-36.38806879711775,-33.28844366826655
7741.1865234375,-32.1705594191847,-35.70849306361402,-35.68140067168225,-36.381489301313664,-33.33066242476569
7751.953125,-32.232162238461676,-35.737993865043485,-35.69285211488494,-36.43863409189089,-33.32060681884825
7762.7197265625,-32.23308084008958,-35.78513246500304,-35.759634765710196,-36.49847531529723,-33.310814639219984
7773.486328125,-32.29266126988876,-35.79262940055249,-35.792805809607636,-36.5341363713706,-33.3132704619534
7784.2529296875,-32.32907538205533,-35.8118752934472,-35.86815995992859,-36.53848877278022,-33.337952377515414
7795.01953125,-32.32833933034279,-35.81249865125874,-35.89293222987753,-36.57490618247128,-33.36350966474747
7805.7861328125,-32.33808556079227,-35.84871286586052,-35.84730079873029,-36.61899828163275,-33.38509236779906
7816.552734375,-32.37021574148069,-35.83741806995707,-35.87108108428337,-36.62121237674318,-33.36587884849014
7827.3193359375,-32.367612013442304,-35.865871498355126,-35.815218560369466,-36.633337265728784,-33.394681617371376
7838.0859375,-32.36800858333738,-35.90113359189472,-35.79785754148241,-36.69610999219609,-33.4308104395204
7848.8525390625,-32.3868358639035,-35.90193305707177,-35.795619589956736,-36.67683189016469,-33.43856509794542
7859.619140625,-32.40345013469063,-35.90904133806194,-35.76832433753655,-36.66461711329965,-33.46475940094653
7870.3857421875,-32.38232525412823,-35.94925601035589,-35.78030770833194,-36.670564533844434,-33.4883980598358
7881.15234375,-32.42457703733458,-35.975643309574494,-35.752829281585086,-36.67861223905698,-33.47321957688804
7891.9189453125,-32.46093289278393,-36.0311186296418,-35.765342308368304,-36.709358628205386,-33.47690844993722
7902.685546875,-32.50199161416861,-36.053977597934704,-35.84644283993797,-36.71324014219417,-33.495532456963566
7913.4521484375,-32.51919596300383,-36.12192977023034,-35.81301635335539,-36.73910115750791,-33.529263663279814
7924.21875,-32.57716083216321,-36.158820065104436,-35.84198117479944,-36.76955273393144,-33.547036029641845
7934.9853515625,-32.612071279765495,-36.20611154145774,-35.841623599759714,-36.77125331342916,-33.53593440581343
7945.751953125,-32.61213155747085,-36.25785444491373,-35.87198464783714,-36.80399214771992,-33.56783918339134
7956.5185546875,-32.66223154369739,-36.29106837202969,-35.90619830404605,-36.8124842370261,-33.56404139164887
7967.28515625,-32.719943507924704,-36.33654233212979,-35.919475774867145,-36.85072883559677,-33.59900276612435
7978.0517578125,-32.73632406787384,-36.38368771605827,-35.92185151457659,-36.92207785381124,-33.58791587636953
7988.818359375,-32.748302749631215,-36.398707551900806,-35.90522298568021,-36.92529679227452,-33.63678551019014
7999.5849609375,-32.77962741401939,-36.44489079119521,-35.85700279480378,-36.97817079847146,-33.65230514973005
8010.3515625,-32.78085621025645,-36.45171814429772,-35.86925007994147,-36.9882491583105,-33.645992580914296
8021.1181640625,-32.79590533728543,-36.45137794381792,-35.85640597112966,-36.99177207470287,-33.64559102559736
8031.884765625,-32.785333008419286,-36.44858450498328,-35.846873022470554,-37.01404530427142,-33.64520491857925
8042.6513671875,-32.8690054754621,-36.461022288542296,-35.81001310708276,-37.04628609208825,-33.62262182698175
8053.41796875,-32.89553144922306,-36.48843020286601,-35.75070232507036,-37.06169624039718,-33.61627139345453
8064.1845703125,-32.886825593229574,-36.485860995202586,-35.73751318460331,-37.06417025809609,-33.592754804960734
8074.951171875,-32.89515371391477,-36.49547600978475,-35.71562911070869,-37.07330190467718,-33.615653272997626
8085.7177734375,-32.90024995385612,-36.527224816715766,-35.71841805487141,-37.11113269046871,-33.58710827028822
8096.484375,-32.89582218927155,-36.51698776835357,-35.73999335554763,-37.10084679443046,-33.591582407832696
8107.2509765625,-32.96358172058362,-36.54405338072566,-35.75338359391045,-37.12811600458283,-33.60657999070865
8118.017578125,-32.943677818890144,-36.59387696814882,-35.73050377084534,-37.16387224803203,-33.64611815944409
8128.7841796875,-33.004321275463866,-36.66173282239913,-35.75786689315081,-37.20468745978583,-33.657997793372665
8139.55078125,-32.99844651285806,-36.729503924500634,-35.77981735854721,-37.23456265562876,-33.70947700487499
8150.3173828125,-33.00515748635822,-36.77499531061023,-35.81449943143535,-37.29146521116881,-33.77181726951978
8161.083984375,-33.07697465939828,-36.875010022344036,-35.8576771381297,-37.301521833761626,-33.77722974116143
8171.8505859375,-33.09344985429771,-36.924260336977966,-35.885536249658664,-37.328765631085744,-33.82619703499252
8182.6171875,-33.113812664400676,-36.99003262512123,-35.88811045309321,-37.31736961873536,-33.81427162908749
8193.3837890625,-33.15041352545287,-37.060319464200454,-35.880185437840325,-37.330233676180896,-33.877794315992325
8204.150390625,-33.16181432982244,-37.07500896243115,-35.87431322077388,-37.32767776807215,-33.86189733627685
8214.9169921875,-33.240228126154484,-37.11372129699591,-35.92687144371026,-37.35768264601884,-33.87334648781605
8225.68359375,-33.27834590290717,-37.08513671665867,-35.93974048320974,-37.364133914777774,-33.9016709988487
8236.4501953125,-33.3102249878531,-37.06439451522079,-35.947239921249576,-37.37426819674907,-33.91349081908158
8247.216796875,-33.31591727406407,-37.07566034102542,-35.97173447566236,-37.390851969720885,-33.912999518096655
8257.9833984375,-33.30661194041722,-37.04103329606499,-35.95967379748132,-37.427390239741065,-33.941121795857875
8268.75,-33.34380970030693,-37.05534913672561,-35.95891142215711,-37.39856922194909,-33.92620928606721
8279.5166015625,-33.40364466455079,-37.06297049790363,-35.95774216883336,-37.45411188354084,-33.99422586123777
8290.283203125,-33.45602062735535,-37.076896514500724,-35.994438785278874,-37.469080256163394,-33.930791126034926
8301.0498046875,-33.475951485842515,-37.14389466721464,-35.99856085229373,-37.54079512711165,-33.99377981853374
8311.81640625,-33.521912333821184,-37.18820938121552,-36.009685307701496,-37.56223558720143,-33.968120283170656
8322.5830078125,-33.502478207147945,-37.278590437042595,-36.010016386314405,-37.600820056072784,-33.96151142775424
8333.349609375,-33.544378929129955,-37.326320328105695,-36.01118334600263,-37.608674576440784,-33.971249869913756
8344.1162109375,-33.5685552986317,-37.36236337113521,-35.987113968507565,-37.61785454839517,-33.98269666519107
8354.8828125,-33.636784792353275,-37.38659504271931,-35.95085134809268,-37.62426264651355,-34.00323127682738
8365.6494140625,-33.70515936522114,-37.44871623326212,-35.971296623208744,-37.68440441535534,-34.03587394517542
8376.416015625,-33.719977705821194,-37.48867632402701,-35.99322933499523,-37.71166173631633,-34.01526099791603
8387.1826171875,-33.737463355121896,-37.546148598803605,-35.958904704962855,-37.74025489546565,-34.06883257800599
8397.94921875,-33.75390031200812,-37.53552658291351,-35.962813430507445,-37.735491372113174,-34.057798275843425
8408.7158203125,-33.74261287289623,-37.62160378375128,-35.96816587060844,-37.718196843567995,-34.098751039837374
8419.482421875,-33.78352781927709,-37.60116529710849,-35.97853597467339,-37.73644383940747,-34.09693550856616
8430.2490234375,-33.83530794774969,-37.6748733887731,-35.98495858469805,-37.73244336925482,-34.071671744847805
8441.015625,-33.8793146794266,-37.75217528768762,-36.01043037299126,-37.75887043271611,-34.08597154343859
8451.7822265625,-33.88920527461561,-37.778434384656485,-36.022058291205504,-37.78013573383194,-34.08624788099454
8462.548828125,-33.910088220905344,-37.75950102410118,-36.01063839939365,-37.765015804341886,-34.093254696723015
8473.3154296875,-33.95091817076754,-37.795800793373026,-36.0214054369692,-37.75242504045135,-34.11213231386183
8484.08203125,-33.9747340756433,-37.83518449039231,-36.07297099992636,-37.768317452343894,-34.16147283328356
8494.8486328125,-34.02977322653559,-37.86098852576447,-36.10853138089392,-37.77402765912619,-34.1823091496288
8505.615234375,-34.06939114919341,-37.85482450391215,-36.16247774801924,-37.78857988127258,-34.19738262012821
8516.3818359375,-34.148176818638056,-37.90624560541169,-36.19313982983204,-37.803004170380504,-34.266876174626404
8527.1484375,-34.147978731150516,-37.88770009821658,-36.21634417972126,-37.86020800977431,-34.32208562098646
8537.9150390625,-34.20246231803988,-37.861352299532136,-36.22369041297293,-37.86215789474293,-34.35688190469468
8548.681640625,-34.237284233078,-37.92043599908713,-36.25043106882103,-37.87645759585105,-34.42916553148072
8559.4482421875,-34.292579047569525,-37.9992897550555,-36.29586142125436,-37.8969547116284,-34.4468760893646
8570.21484375,-34.33325668763283,-38.04290040868832,-36.29470576649741,-37.92206205564745,-34.483647123155556
